"iso_a0","adm_0_name","adm_1_name","adm_2_name","gaul_level","fao_gaul_code","t_res","calendar_start_date","calendar_end_date","year","dengue_total","case_definition_standardised"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-04-16,2017-04-22,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-04-23,2017-04-29,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-04-30,2017-05-06,2017,3,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-05-07,2017-05-13,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-05-21,2017-05-27,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-05-28,2017-06-03,2017,4,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-06-04,2017-06-10,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-06-11,2017-06-17,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-06-18,2017-06-24,2017,3,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-06-25,2017-07-01,2017,5,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-07-02,2017-07-08,2017,6,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-07-09,2017-07-15,2017,5,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-07-16,2017-07-22,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-07-23,2017-07-29,2017,6,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-07-30,2017-08-05,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-08-06,2017-08-12,2017,4,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-08-13,2017-08-19,2017,7,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-08-20,2017-08-26,2017,4,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-08-27,2017-09-02,2017,5,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-09-03,2017-09-09,2017,6,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-09-17,2017-09-23,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-09-24,2017-09-30,2017,4,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-10-01,2017-10-07,2017,3,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-10-08,2017-10-14,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-10-15,2017-10-21,2017,3,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-10-22,2017-10-28,2017,3,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-10-29,2017-11-04,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-11-05,2017-11-11,2017,7,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-11-12,2017-11-18,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-11-19,2017-11-25,2017,3,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-11-26,2017-12-02,2017,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-12-10,2017-12-16,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2017-12-17,2017-12-23,2017,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2018-04-15,2018-04-21,2018,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2018-07-22,2018-07-28,2018,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2018-07-29,2018-08-04,2018,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2018-09-02,2018-09-08,2018,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2018-09-16,2018-09-22,2018,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2018-09-30,2018-10-06,2018,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2018-10-28,2018-11-03,2018,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2018-11-11,2018-11-17,2018,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2018-12-30,2019-01-05,2018,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-02-24,2019-03-02,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-03-17,2019-03-23,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-04-28,2019-05-04,2019,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-05-12,2019-05-18,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-05-26,2019-06-01,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-06-16,2019-06-22,2019,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-08-11,2019-08-17,2019,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-08-18,2019-08-24,2019,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-09-01,2019-09-07,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-09-08,2019-09-14,2019,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-09-15,2019-09-21,2019,4,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-09-22,2019-09-28,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-09-29,2019-10-05,2019,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-10-06,2019-10-12,2019,3,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-10-13,2019-10-19,2019,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-10-20,2019-10-26,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-10-27,2019-11-02,2019,3,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-11-10,2019-11-16,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-11-17,2019-11-23,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-11-24,2019-11-30,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-12-01,2019-12-07,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-12-08,2019-12-14,2019,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-12-15,2019-12-21,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2019-12-22,2019-12-28,2019,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2020-07-19,2020-07-25,2020,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2020-08-02,2020-08-08,2020,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2020-08-16,2020-08-22,2020,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2020-09-20,2020-09-26,2020,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2020-10-04,2020-10-10,2020,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2020-10-11,2020-10-17,2020,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2020-11-15,2020-11-21,2020,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2021-11-21,2021-11-27,2021,2,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2022-04-03,2022-04-09,2022,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2022-04-17,2022-04-23,2022,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2022-05-01,2022-05-07,2022,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2022-05-08,2022-05-14,2022,1,"total"
"MEX","mexico","distrito federal",NA,"adm1",2036,"week",2022-06-05,2022-06-11,2022,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-02-01,1994-02-28,1994,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-03-01,1994-03-31,1994,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-04-01,1994-04-30,1994,3,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-05-01,1994-05-31,1994,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-06-01,1994-06-30,1994,6,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-07-01,1994-07-31,1994,69,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-08-01,1994-08-31,1994,44,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-09-01,1994-09-30,1994,7,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-10-01,1994-10-31,1994,11,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-11-01,1994-11-30,1994,4,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1994-12-01,1994-12-31,1994,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-01-01,1995-01-31,1995,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-02-01,1995-02-28,1995,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-03-01,1995-03-31,1995,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-04-01,1995-04-30,1995,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-05-01,1995-05-31,1995,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-06-01,1995-06-30,1995,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-07-01,1995-07-31,1995,4,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-08-01,1995-08-31,1995,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-09-01,1995-09-30,1995,3,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-10-01,1995-10-31,1995,19,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-11-01,1995-11-30,1995,5,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1995-12-01,1995-12-31,1995,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-01-01,1996-01-31,1996,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-02-01,1996-02-29,1996,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-03-01,1996-03-31,1996,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-04-01,1996-04-30,1996,4,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-05-01,1996-05-31,1996,2,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-06-01,1996-06-30,1996,8,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-07-01,1996-07-31,1996,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-08-01,1996-08-31,1996,3,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-09-01,1996-09-30,1996,19,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-10-01,1996-10-31,1996,23,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-11-01,1996-11-30,1996,44,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1996-12-01,1996-12-31,1996,14,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-01-01,1997-01-31,1997,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-02-01,1997-02-28,1997,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-03-01,1997-03-31,1997,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-04-01,1997-04-30,1997,6,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-05-01,1997-05-31,1997,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-06-01,1997-06-30,1997,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-07-01,1997-07-31,1997,14,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-08-01,1997-08-31,1997,11,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-09-01,1997-09-30,1997,10,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-10-01,1997-10-31,1997,6,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-11-01,1997-11-30,1997,18,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1997-12-01,1997-12-31,1997,41,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-01-01,1998-01-31,1998,12,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-02-01,1998-02-28,1998,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-03-01,1998-03-31,1998,7,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-04-01,1998-04-30,1998,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-05-01,1998-05-31,1998,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-06-01,1998-06-30,1998,13,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-07-01,1998-07-31,1998,28,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-08-01,1998-08-31,1998,147,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-09-01,1998-09-30,1998,340,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-10-01,1998-10-31,1998,1240,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-11-01,1998-11-30,1998,1200,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1998-12-01,1998-12-31,1998,359,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-01-01,1999-01-31,1999,15,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-02-01,1999-02-28,1999,2,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-03-01,1999-03-31,1999,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-04-01,1999-04-30,1999,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-05-01,1999-05-31,1999,4,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-06-01,1999-06-30,1999,22,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-07-01,1999-07-31,1999,6,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-08-01,1999-08-31,1999,12,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-09-01,1999-09-30,1999,32,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-10-01,1999-10-31,1999,35,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-11-01,1999-11-30,1999,15,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",1999-12-01,1999-12-31,1999,19,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-01-01,2000-01-31,2000,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-02-01,2000-02-29,2000,3,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-03-01,2000-03-31,2000,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-04-01,2000-04-30,2000,8,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-05-01,2000-05-31,2000,9,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-06-01,2000-06-30,2000,11,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-07-01,2000-07-31,2000,14,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-08-01,2000-08-31,2000,8,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-09-01,2000-09-30,2000,40,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-10-01,2000-10-31,2000,5,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-11-01,2000-11-30,2000,5,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2000-12-01,2000-12-31,2000,4,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-01-01,2001-01-31,2001,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-02-01,2001-02-28,2001,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-03-01,2001-03-31,2001,4,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-04-01,2001-04-30,2001,7,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-05-01,2001-05-31,2001,19,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-06-01,2001-06-30,2001,38,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-07-01,2001-07-31,2001,26,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-08-01,2001-08-31,2001,21,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-09-01,2001-09-30,2001,5,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-10-01,2001-10-31,2001,2,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-11-01,2001-11-30,2001,13,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2001-12-01,2001-12-31,2001,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-01-01,2002-01-31,2002,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-02-01,2002-02-28,2002,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-03-01,2002-03-31,2002,1,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-04-01,2002-04-30,2002,14,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-05-01,2002-05-31,2002,20,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-06-01,2002-06-30,2002,22,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-07-01,2002-07-31,2002,6,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-08-01,2002-08-31,2002,2,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-09-01,2002-09-30,2002,7,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-10-01,2002-10-31,2002,14,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-11-01,2002-11-30,2002,6,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2002-12-01,2002-12-31,2002,5,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-01-01,2003-01-31,2003,0,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-02-01,2003-02-28,2003,3,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-03-01,2003-03-31,2003,5,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-04-01,2003-04-30,2003,16,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-05-01,2003-05-31,2003,22,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-06-01,2003-06-30,2003,24,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-07-01,2003-07-31,2003,19,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-08-01,2003-08-31,2003,19,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-09-01,2003-09-30,2003,28,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-10-01,2003-10-31,2003,91,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-11-01,2003-11-30,2003,206,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2003-12-01,2003-12-31,2003,92,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-01-01,2004-01-31,2004,17,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-02-01,2004-02-29,2004,6,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-03-01,2004-03-31,2004,13,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-04-01,2004-04-30,2004,26,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-05-01,2004-05-31,2004,47,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-06-01,2004-06-30,2004,45,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-07-01,2004-07-31,2004,26,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-08-01,2004-08-31,2004,44,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-09-01,2004-09-30,2004,132,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-10-01,2004-10-31,2004,101,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-11-01,2004-11-30,2004,106,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2004-12-01,2004-12-31,2004,32,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-01-01,2005-01-31,2005,9,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-02-01,2005-02-28,2005,19,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-03-01,2005-03-31,2005,14,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-04-01,2005-04-30,2005,9,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-05-01,2005-05-31,2005,18,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-06-01,2005-06-30,2005,26,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-07-01,2005-07-31,2005,72,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-08-01,2005-08-31,2005,88,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-09-01,2005-09-30,2005,87,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-10-01,2005-10-31,2005,233,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-11-01,2005-11-30,2005,149,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2005-12-01,2005-12-31,2005,43,"total"
"VNM","viet nam","ha noi city",NA,"adm1",3347,"month",2006-01-01,2006-01-31,2006,8,"total"
